symbol,name_ar,name_en,market,sector,industry,business_class,vision2030_theme,source_quality,source_note,last_reviewed,official_profile_url,source_type,expo2030_exposure,worldcup2034_exposure,primary_event_driver,secondary_event_driver,exposure_strength,confidence,rationale,event_exposure_overall
3002,شركة أسمنت نجران,Najran Cement Co.,M,المواد الأساسية,,basic_materials,industrial_development,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=3002,official,none,none,none,none,none,low,,none
3003,شركة أسمنت المدينة,City Cement Co.,M,المواد الأساسية,,basic_materials,industrial_development,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=3003,official,none,none,none,none,none,low,,none
3004,شركة أسمنت المنطقة الشمالية,Northern Region Cement Co.,M,المواد الأساسية,,basic_materials,industrial_development,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=3004,official,none,none,none,none,none,low,,none
3005,شركة أسمنت ام القرى,Umm Al-Qura Cement Co.,M,المواد الأساسية,,basic_materials,industrial_development,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=3005,official,none,none,none,none,none,low,,none
3007,شركة زهرة الواحة للتجارة,Zahrat Al Waha for Trading Co.,M,المواد الأساسية,,basic_materials,industrial_development,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=3007,official,none,none,none,none,none,low,,none
3008,شركة الكثيري القابضة,Al Kathiri Holding Co.,M,المواد الأساسية,,basic_materials,industrial_development,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=3008,official,none,none,none,none,none,low,,none
3010,شركة الأسمنت العربية,Arabian Cement Co.,M,المواد الأساسية,,basic_materials,industrial_development,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=3010,official,medium,medium,venue_construction,urban_infrastructure,medium,low,أسمنت؛ تعرّض محتمل عبر مواد الإنشاء. ربط موضوعي.,medium
3020,شركة أسمنت اليمامة,Yamama Cement Co.,M,المواد الأساسية,,basic_materials,industrial_development,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=3020,official,medium,medium,venue_construction,urban_infrastructure,medium,medium,أسمنت بمنطقة الرياض؛ تعرّض محتمل عبر مواد الإنشاء. ربط موضوعي.,medium
3030,شركة الأسمنت السعودية,Saudi Cement Co.,M,المواد الأساسية,,basic_materials,industrial_development,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=3030,official,medium,medium,venue_construction,urban_infrastructure,medium,low,أسمنت؛ تعرّض محتمل عبر مواد الإنشاء للبنية التحتية. ربط موضوعي.,medium
3040,شركة أسمنت القصيم,Qassim Cement Co.,M,المواد الأساسية,,basic_materials,industrial_development,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=3040,official,none,none,none,none,none,low,,none
3050,شركة أسمنت المنطقة الجنوبية,Southern Province Cement Co.,M,المواد الأساسية,,basic_materials,industrial_development,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=3050,official,medium,low,venue_construction,urban_infrastructure,medium,low,أسمنت؛ تعرّض محتمل عبر مواد الإنشاء الإقليمي. ربط موضوعي.,medium
3060,شركة أسمنت ينبع,Yanbu Cement Co.,M,المواد الأساسية,,basic_materials,industrial_development,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=3060,official,none,none,none,none,none,low,,none
3080,شركة أسمنت المنطقة الشرقية,Eastern Province Cement Co.,M,المواد الأساسية,,basic_materials,industrial_development,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=3080,official,none,none,none,none,none,low,,none
3090,شركة أسمنت تبوك,Tabuk Cement Co.,M,المواد الأساسية,,basic_materials,industrial_development,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=3090,official,none,none,none,none,none,low,,none
3091,شركة أسمنت الجوف,Al Jouf Cement Co.,M,المواد الأساسية,,basic_materials,industrial_development,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=3091,official,none,none,none,none,none,low,,none
3092,شركة أسمنت الرياض,Riyadh Cement Co.,M,المواد الأساسية,,basic_materials,industrial_development,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=3092,official,high,medium,venue_construction,urban_infrastructure,high,medium,أسمنت بمنطقة الرياض؛ تعرّض محتمل عبر مواد الإنشاء قرب مواقع إكسبو. ربط موضوعي.,high
4001,أسواق عبدالله العثيم,Al Othaim Markets,main,تجزئة الأغذية,Food Retail,consumer_defensive,food_security_and_retail,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4001,official,none,none,none,none,none,low,,none
4002,المواساة,Mouwasat,main,الرعاية الصحية,Healthcare Services,healthcare,healthcare_quality,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4002,official,none,none,none,none,none,low,,none
4003,إكسترا,eXtra,main,تجزئة وتوزيع السلع الكمالية,Electronics Retail,consumer_retail,quality_of_life_and_retail,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4003,official,none,none,none,none,none,low,,none
4004,دله الصحية,Dallah Healthcare,main,الرعاية الصحية,Healthcare Services,healthcare,healthcare_quality,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4004,official,none,none,none,none,none,low,,none
4005,رعاية,Care,main,الرعاية الصحية,Healthcare Services,healthcare,healthcare_quality,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4005,official,none,none,none,none,none,low,,none
4006,الشركة السعودية للتسويق,Saudi Marketing Co.,M,تجزئة وتوزيع السلع الكمالية,,consumer_retail,quality_of_life_and_retail,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4006,official,none,none,none,none,none,low,,none
4007,الحمادي,Al Hammadi,main,الرعاية الصحية,Healthcare Services,healthcare,healthcare_quality,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4007,official,none,none,none,none,none,low,,none
4008,الشركة السعودية للعدد والأدوات,Saudi Company for Hardware,M,تجزئة وتوزيع السلع الكمالية,,consumer_retail,quality_of_life_and_retail,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4008,official,none,none,none,none,none,low,,none
4009,السعودي الألماني الصحية,Saudi German Health,main,الرعاية الصحية,Healthcare Services,healthcare,healthcare_quality,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4009,official,none,none,none,none,none,low,,none
4010,شركة دور للضيافة,Dur Hospitality Co.,M,الخدمات الاستهلاكية,,consumer_services,quality_of_life_and_retail,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4010,official,high,high,hospitality_tourism,event_services,high,high,تشغيل فنادق وضيافة؛ تعرّض محتمل عبر الطلب على الإقامة في الفعاليات. ربط موضوعي.,high
4011,شركة لازوردي للمجوهرات,Lazurde Company for Jewelry,M,تجزئة وتوزيع السلع الكمالية,,consumer_retail,quality_of_life_and_retail,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4011,official,none,none,none,none,none,low,,none
4012,شركة ثوب الأصيل,Thob Al Aseel Co.,M,تجزئة وتوزيع السلع الكمالية,,consumer_retail,quality_of_life_and_retail,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4012,official,none,none,none,none,none,low,,none
4013,مجموعة سليمان الحبيب,Sulaiman Al Habib,main,الرعاية الصحية,Healthcare Services,healthcare,healthcare_quality,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4013,official,none,none,none,none,none,low,,none
4014,شركة دار المعدات الطبية والعلمية,Scientific and Medical Equipment House Co.,M,الرعاية الصحية,,healthcare,healthcare_quality,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4014,official,none,none,none,none,none,low,,none
4015,شركة مصنع جمجوم للأدوية,Jamjoom Pharmaceuticals Factory Co.,M,الرعاية الصحية,,healthcare,healthcare_quality,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4015,official,none,none,none,none,none,low,,none
4016,شركة الشرق الأوسط للصناعات الدوائية,Middle East Pharmaceutical Industries Co.,M,الرعاية الصحية,,healthcare,healthcare_quality,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4016,official,none,none,none,none,none,low,,none
4017,فقيه الطبية,Fakeeh Care,main,الرعاية الصحية,Healthcare Services,healthcare,healthcare_quality,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4017,official,none,none,none,none,none,low,,none
4018,شركة الموسى الصحية,Almoosa Health Co.,M,الرعاية الصحية,,healthcare,healthcare_quality,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4018,official,none,none,none,none,none,low,,none
4019,الشركة الطبية التخصصية,Specialized Medical Co.,M,الرعاية الصحية,,healthcare,healthcare_quality,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4019,official,none,none,none,none,none,low,,none
4020,الشركة العقارية السعودية,Saudi Real Estate Co.,M,إدارة وتطوير العقارات,,real_estate,housing_and_real_estate,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4020,official,high,medium,urban_infrastructure,venue_construction,high,medium,مطور عقاري؛ تعرّض محتمل عبر مشاريع التطوير الحضري. ربط موضوعي لا تعاقدي.,high
4021,شركة مجمع المركز الكندي الطبي العام,Canadian Medical Center Co.,M,الرعاية الصحية,,healthcare,healthcare_quality,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4021,official,none,none,none,none,none,low,,none
4030,البحري,Bahri,main,النقل,Marine Transportation,transportation_logistics,logistics_and_transport,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4030,official,none,none,none,none,none,low,,none
4031,الخدمات الأرضية,Saudi Ground Services,main,النقل,Airport Services,transportation_logistics,logistics_and_transport,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4031,official,medium,high,transport_mobility,event_services,high,medium,خدمات أرضية للمطارات؛ تعرّض محتمل عبر زيادة الحركة الجوية. ربط موضوعي.,high
4040,الشركة السعودية للنقل الجماعي,Saudi Public Transport Co.,M,النقل,,transportation_logistics,logistics_and_transport,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4040,official,medium,high,transport_mobility,event_services,high,high,نقل جماعي عام؛ تعرّض محتمل عبر حركة الجماهير والتنقل في الفعاليات. ربط موضوعي.,high
4050,الشركة السعودية لخدمات السيارات والمعدات,Saudi Automotive Services Co.,M,تجزئة وتوزيع السلع الكمالية,,consumer_retail,quality_of_life_and_retail,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4050,official,none,none,none,none,none,low,,none
4051,شركة باعظيم التجارية,Baazeem Trading Co.,M,تجزئة وتوزيع السلع الكمالية,,consumer_retail,quality_of_life_and_retail,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4051,official,none,none,none,none,none,low,,none
4061,مجموعة أنعام الدولية القابضة,Anaam International Holding Group,M,إنتاج الأغذية,,food_production,food_security_and_industry,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4061,official,none,none,none,none,none,low,,none
4070,شركة تهامة للإعلان والعلاقات العامة والتسويق,"Tihama Advertising, Public Relations and Marketing Co.",M,الخدمات التجارية والمهنية,,commercial_services,labor_market_and_services,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4070,official,medium,medium,media_advertising,event_services,medium,medium,إعلان وعلاقات عامة؛ تعرّض محتمل عبر حملات الفعاليات. ربط موضوعي.,medium
4071,الشركة العربية للتعهدات الفنية,Arabian Contracting Services Co.,M,الخدمات التجارية والمهنية,,commercial_services,labor_market_and_services,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4071,official,none,none,none,none,none,low,,none
4072,شركة مجموعة إم بي سي,MBC Group Co.,M,الخدمات الاستهلاكية,,consumer_services,quality_of_life_and_retail,official,Official Saudi Exchange company profile link added.,2026-06-28,https://www.saudiexchange.sa/wps/portal/saudiexchange/hidden/company-profile-main/%21ut/p/z1/04_Sj9CPykssy0xPLMnMz0vMAfIjo8ziTR3NDIw8LAz83d2MXA0C3SydAl1c3Q0NvE30I4EKzBEKDMKcTQzMDPxN3H19LAzdTU31w8syU8v1wwkpK8hOMgUA-oskdg%21%21/?companySymbol=4072,official,medium,high,media_advertising,event_services,high,medium,إعلام وبث؛ تعرّض محتمل عبر التغطية الإعلامية والإعلان للفعاليات. ربط موضوعي.,high
